CUSTOMERID,CUST_CONSTTYPE_ID,CUST_CATEGORYID,PROFESSION,AGE,SEX,MARITAL_STATUS,QUALIFICATION,NO_OF_DEPENDENT,OCCUPATION,POSITION,GROSS_INCOME,PRE_JOBYEARS,NETTAKEHOMEINCOME,BRANCH_PINCODE
12013009,1,5,,27,F,M,POSTGRAD,0,,,36350.88,4,36350.88,500034
12013205,1,5,,47,M,M,OTHERS,0,,CP1,35475.62,0,35475.62,636004
12012817,1,4,,40,M,M,GRAD,0,,,163806.01,,163806.01,400070
12012815,1,5,,54,F,M,GRAD,0,,,121651.50,,121651.50,600017
12013206,1,4,,49,M,M,UG,0,,,75064.79,,75064.79,639001
12012818,1,4,,43,M,M,UG,3,,,95255.09,,95255.09,380015
12013010,1,5,,44,M,M,UG,0,,,75142.86,0,75142.86,500034
12012819,1,5,,27,M,M,GRAD,0,,,70903.20,4,70903.20,560095
12012821,1,4,,51,M,M,UG,4,,,44179.26,,44179.26,380015
12013207,1,5,,31,M,M,UG,0,,,45789.52,8,45789.52,395002
12013508,1,5,,26,M,M,GRAD,0,,,22519.44,,22519.44,533101
12013011,1,4,,32,M,M,GRAD,0,,,64234.32,,64234.32,391440
12012822,1,5,,34,M,M,GRAD,0,,,77340.75,8,77340.75,560095
12013012,1,4,,45,M,M,UG,0,,,54121.71,,54121.71,360001
12012825,1,4,,40,M,M,UG,0,,,80988.90,,80988.90,360001
12013208,1,4,,42,M,M,GRAD,1,,,166226.85,,166226.85,391440
12013014,1,4,,28,M,M,UG,0,,,82268.01,,82268.01,570009
12013509,1,4,,30,M,M,UG,0,,,79697.79,,79697.79,530016
12013209,1,5,,37,M,M,UG,0,,,59301.18,4,59301.18,560095
12013015,1,4,,26,M,M,UG,0,,,82952.60,,82952.60,530016
12013017,1,4,,41,M,M,UG,0,,,59901.70,,59901.70,0
12012827,1,4,,31,F,M,UG,0,,,1.50,,1.50,632007
12013016,1,5,,44,M,M,UG,0,,,13220.41,0,13220.41,360001
12013018,1,5,,35,F,M,GRAD,0,,,51793.20,0,51793.20,517501
12013210,1,5,,39,M,M,GRAD,0,,DM,87283.84,,87283.84,505001
12013019,1,4,,47,M,M,OTHERS,0,,,96087.44,,96087.44,636004
12013020,1,4,,41,M,M,UG,4,,,122702.78,,122702.78,380015
12012829,1,4,,41,M,M,UG,0,,,149680.69,,149680.69,395002
12013510,1,5,,47,F,M,POSTGRAD,0,,,79328.47,,79328.47,625010
12013511,2,8,,,,,,0,,,0.00,,0.00,380015
12012832,1,5,,37,M,M,UG,0,,,1.50,15,1.50,360001
12012831,1,5,,25,M,S,GRAD,0,,,69534.02,,69534.02,500034
12013211,1,4,,37,M,M,GRAD,3,,,49993.15,,49993.15,622001
12012833,1,5,,28,M,M,GRAD,0,,,50668.73,1,50668.73,411005
12013022,1,4,,49,M,M,UG,0,,,39418.89,,39418.89,641002
12012835,1,5,,52,M,M,GRAD,0,,,101251.89,0,101251.89,395002
12012807,1,5,,33,M,S,PRF,0,,,49912.08,0,49912.08,600053
12013023,1,5,,41,M,M,POSTGRAD,0,,OTH,34304.61,0,34304.61,506009
12013021,1,4,,50,M,M,UG,0,,,91016.06,,91016.06,600053
12012837,1,5,,53,M,M,null,0,,,71906.06,,71906.06,641002
12012838,1,4,,40,M,M,UG,3,,,140260.32,,0.00,560095
12013212,1,4,,47,M,M,UG,0,,,81998.90,,81998.90,613009
12013024,1,4,,57,M,M,UG,0,,,126108.85,,126108.85,0
12013025,3,4,,42,M,M,UG,0,,,44280.09,,44280.09,625010
12013512,1,4,,36,M,M,GRAD,0,,,139537.94,,139537.94,605005
12013026,1,4,,67,M,M,UG,0,,,74437.25,,74437.25,600017
12013027,1,6,,34,M,S,PRF,4,,,97341.65,,97341.64,380015
12013213,1,4,,46,F,M,POSTGRAD,0,,,102049.67,,102049.66,400070
12013214,4,8,,,,,,0,,,0.00,,0.00,600017
12012841,1,4,,45,M,M,UG,0,,,83354.57,,83354.57,600017
12013215,1,4,,47,M,M,UG,0,,,81998.90,,81998.90,613009
12013029,1,4,,54,M,M,GRAD,0,,,1363121.79,,1363121.79,400070
12012790,1,4,,49,M,M,UG,0,,,80882.31,,80882.31,603001
12012842,1,4,,53,M,M,UG,0,,,48041.47,,48041.47,639001
12013216,1,5,,31,M,M,null,0,,,1.50,,1.50,637001
12013030,1,5,,25,M,S,null,0,,,19495.83,,19495.83,641002
12012843,1,4,,27,M,M,UG,3,,,60051.83,,60051.83,602001
12012844,1,5,,30,M,S,null,0,,JROF,46145.33,,46145.33,500092
12012846,1,4,,38,M,M,UG,0,,,39541.13,,39541.13,360001
12013031,1,5,,48,M,M,GRAD,0,,,42411.61,15,42411.61,500034
12013032,1,5,,25,M,S,UG,0,,,37808.63,0,37808.63,632007
12012847,1,5,,30,M,M,UG,0,,OTH,28224.36,4,28224.36,380015
12012848,1,5,,23,M,M,OTHERS,0,,,36031.10,0,36031.10,360001
12012849,1,5,,46,F,M,UG,0,,,50457.05,13,50457.05,500050
12013033,1,4,,31,M,S,GRAD,0,,,45945.66,,45945.66,603001
12013034,1,4,,43,M,M,GRAD,0,,,752686.91,,752686.91,110001
12013035,1,5,,57,M,M,UG,0,,,58961.89,0,58961.89,500034
12013036,1,5,,34,M,M,UG,0,,,37532.40,2,37532.40,500050
12013037,1,5,,52,M,M,UG,0,,,33028.51,,33028.51,627005
12013038,1,5,,44,M,M,GRAD,0,,,57534.16,,57534.16,606601
12013039,1,4,,39,M,M,UG,0,,,43537.58,,43537.58,360001
12012851,1,4,,29,M,M,UG,0,,,36031.10,,36031.10,639001
12013217,1,4,,32,M,M,GRAD,0,,,772442.33,,772442.34,411005
12013040,4,8,,,,,,0,,MD,0.00,,0.00,110001
12013218,2,4,,,,,,0,,,0.00,,0.00,400070
12012853,1,5,,54,M,M,UG,0,,,30476.30,0,30476.30,360001
12013041,1,5,,54,M,M,GRAD,0,,,90457.58,5,90457.58,400070
12013042,1,4,,30,M,M,UG,0,,,69937.11,,69937.11,500034
12013219,1,4,,32,M,M,UG,0,,,94030.66,,94030.66,530016
12013043,1,5,,31,F,M,UG,2,,AST,27023.32,5,27023.32,632007
12013044,1,5,,54,M,M,UG,0,,,29396.87,,29396.87,641002
12013045,1,4,,34,M,M,UG,0,,,97434.10,,97434.10,605005
12013046,1,4,,42,M,M,GRAD,0,,,244224.17,,244224.17,411005
12013048,1,5,,28,M,M,UG,3,,,72817.35,,72817.35,534006
12013049,1,5,,28,M,S,GRAD,0,,,50191.32,,50191.32,533101
12013220,1,5,,51,M,M,UG,0,,OTH,53019.76,27,53019.76,530016
12013050,1,4,,36,M,S,GRAD,0,,,899438.32,,899438.32,400070
12013052,1,5,,29,M,S,GRAD,0,,,88049.50,4,88049.50,400070
12013053,1,4,,56,M,M,UG,0,,,43453.51,,43453.51,639001
12013054,1,4,,43,M,M,null,0,,,158739.63,,158739.63,641002
12013055,1,4,,44,F,M,GRAD,1,,,172832.81,,172832.80,110001
12013221,1,5,,37,M,S,GRAD,0,,,33028.51,15,33028.51,533101
12013056,1,5,,32,F,M,POSTGRAD,2,,,106083.06,,106083.06,534006
12013057,1,4,,42,F,M,GRAD,0,,,594513.14,,594513.14,400070
12013222,1,4,,57,M,M,UG,0,,,129597.98,,129597.98,600017
12012858,1,4,,40,M,M,UG,0,,,66057.02,,66057.02,639001
12012859,1,5,,33,M,M,GRAD,0,,,65606.63,5,65606.63,500050
12012860,1,5,,40,M,M,UG,0,,,45038.87,18,45038.87,395002
12013058,1,4,,39,M,M,UG,3,,,65374.56,,65374.56,520003
12013059,1,5,,28,M,M,GRAD,0,,,63186.54,,63186.54,639001
12013223,1,4,,57,M,M,UG,0,,,443968.45,,443968.45,600017
12013060,1,5,,54,M,M,UG,0,,,72191.31,0,72191.31,506009
12012864,2,8,,,,,,0,,,0.00,,0.00,110001
12013224,1,5,,37,M,M,UG,3,,,20264.49,0,20264.49,632007
12013225,1,4,,46,M,M,GRAD,1,,,255017.61,,255017.61,110001
12013061,1,5,,51,F,M,GRAD,0,,,108935.52,,108935.52,533101
12013062,1,4,,52,M,M,GRAD,0,,,78028.48,,78028.48,500034
12013065,1,4,,26,M,M,UG,0,,,52859.12,,52859.12,505001
12013066,1,5,,41,M,M,UG,0,,,25597.09,,25597.09,524001
12013067,1,4,,38,M,M,UG,0,,,141872.45,,141872.45,517501
12013227,1,4,,45,M,M,UG,0,,,70560.90,,70560.90,606601
12013068,1,5,,46,M,M,GRAD,0,,,76908.38,,76908.38,411005
12013069,1,5,,25,M,S,GRAD,0,,,43851.35,,43851.35,606601
12013070,1,5,,36,M,M,GRAD,0,,,103587.91,,103587.91,411005
12013071,1,4,,55,M,M,UG,0,,,33779.16,,33779.16,627005
12013073,1,4,,47,M,M,UG,0,,,42786.93,,42786.93,628002
12013074,1,4,,37,M,M,UG,0,,,114069.96,,114069.96,606601
12013075,1,4,,53,M,M,UG,1,,,75064.79,,75064.79,622001
12013072,1,4,,42,M,M,OTHERS,0,,,131094.65,,131094.65,600017
12013076,1,4,,35,M,M,OTHERS,0,,,86136.85,,86136.85,636004
12013077,1,5,,29,M,S,UG,0,,,31527.21,,31527.21,0
12013228,1,4,,44,M,M,GRAD,0,,,119753.37,,119753.36,641002
12013515,1,5,,32,M,M,UG,0,,OTH,36711.19,,36711.19,506009
12013229,1,4,,45,M,M,UG,3,,,209392.36,,209392.36,380015
12013230,1,4,,47,M,M,UG,0,,,71823.49,,71823.49,500050
12013078,1,5,,52,M,M,UG,0,,,30025.92,0,30025.92,360001
12013516,1,4,,25,M,M,UG,0,,,96974.58,,96974.58,395002
12013231,1,5,,47,M,M,UG,0,,,33028.51,,33028.51,627005
12013080,1,5,,30,M,M,GRAD,0,,MGR,50083.23,,50083.23,518002
12013232,1,5,,51,M,M,UG,0,,,52545.35,20,52545.35,395002
12013082,1,4,,49,M,M,UG,0,,,107342.65,,107342.65,613009
12013233,1,4,,34,M,M,UG,0,,,70145.04,,70145.04,380015
12013234,1,6,,31,M,M,POSTGRAD,0,,,77942.77,,77942.77,500092
12013083,1,4,,45,M,M,UG,0,,,60126.90,,60126.90,605005
12013084,1,4,,43,M,M,UG,0,,,124157.16,,124157.16,506009
12013085,1,5,,49,F,M,null,0,,,1.50,,1.50,624003
12013086,1,4,,29,M,S,UG,0,,,52833.60,,52833.60,360001
12013235,1,4,,47,M,M,UG,0,,,52245.09,,52245.09,0
12013237,1,4,,48,M,M,UG,0,,,144888.93,,144888.93,440010
12013517,5,8,,,,,,0,,POSITION,0.00,,0.00,110001
12013238,1,5,,32,M,M,UG,0,,,29275.27,,29275.27,639001
12013087,1,4,,35,M,M,UG,0,,,58597.08,,58597.08,500092
12013239,1,4,,32,M,M,UG,3,,,75069.29,,75069.29,520003
12013088,1,4,,49,M,M,UG,0,,,78067.38,,78067.38,524001
12013240,1,5,,37,M,M,null,0,,,23420.21,,23420.21,639001
12013089,1,5,,48,M,M,UG,0,,,90735.32,18,90735.32,500034
12013090,1,4,,37,M,M,UG,3,,,72062.20,,72062.20,520003
12013241,1,5,,29,M,S,UG,0,,,54267.34,4,54267.34,530016
12013242,1,4,,41,M,M,UG,0,,,77091.54,,77091.54,533101
12013092,1,4,,31,M,M,UG,0,,,53689.34,,53689.34,500034
12013093,1,4,,38,M,M,UG,0,,,110570.44,,110570.44,605005
12013518,1,4,,34,M,M,GRAD,3,,,37232.14,,37232.14,533101
12013095,1,5,,48,M,M,POSTGRAD,0,,,76903.88,0,76903.88,632007
12013243,1,4,,27,M,S,GRAD,0,,,93830.99,,93830.99,612001
12013096,1,5,,36,M,M,UG,0,,,32325.90,15,32325.90,605005
12013097,1,5,,32,M,M,UG,0,,,38283.04,2,38283.04,395002
12013098,1,4,,41,M,M,UG,0,,,63054.42,,63054.42,632007
12013244,1,5,,37,M,M,UG,0,,,52545.35,,52545.35,627005
12013245,1,4,,33,M,M,GRAD,0,,,31226.95,,31226.95,639001
12013246,1,4,,33,M,M,UG,0,,,53446.13,,53446.13,639001
12013099,1,5,,44,M,M,UG,0,,,57882.46,0,57882.46,500034
12013247,2,8,,,,,,0,,,0.00,,0.00,110001
12013248,1,5,,35,M,S,GRAD,0,,DM,64043.78,0,64043.78,612001
12013101,1,4,,40,F,M,UG,0,,,96593.37,,96593.37,530016
12013249,1,4,,32,M,M,UG,0,,,217687.89,,217687.89,380015
12013250,1,4,,33,M,M,UG,0,,,43537.58,,43537.58,395002
12013785,1,4,,47,M,M,UG,0,,,67282.07,,67282.07,560095
12013102,1,4,,40,F,M,UG,0,,,87360.40,,87360.40,530016
12013251,1,4,,32,M,M,UG,0,,,124786.09,,124786.08,400070
12013103,1,5,,24,M,S,UG,0,,OTH,42036.28,1,42036.28,380015
12013252,1,4,,40,M,M,UG,0,,,45038.87,,45038.87,637001
12013104,1,4,,41,M,M,UG,0,,,78217.51,,78217.51,500034
12013105,1,4,,29,M,M,UG,0,,,130716.32,,130716.32,641601
12013520,1,5,,38,M,M,UG,0,,AST,79832.91,17,79832.91,518002
12013107,1,5,,44,M,M,GRAD,0,,,54120.21,8,54120.21,500034
12013253,1,4,,25,M,M,UG,0,,,48717.05,,48717.05,627005
12013108,1,4,,50,M,M,UG,0,,,43807.81,,43807.81,628002
12013109,1,4,,42,F,M,UG,0,,,1.50,,1.50,624003
12013254,1,4,,46,M,M,UG,4,,,47468.47,,47468.47,520003
12013255,1,4,,45,M,M,UG,0,,,52545.35,,52545.35,637001
12013521,1,4,,24,M,S,UG,0,,,128248.19,,128248.19,524001
12013522,1,5,,48,M,M,UG,3,,,30025.92,0,30025.92,620017
12013110,1,4,,38,M,M,UG,0,,,104144.89,,104144.89,641601
12013257,1,5,,27,M,S,UG,0,,OTH,42036.28,0,42036.28,380015
12013258,1,4,,65,M,M,GRAD,3,,,38084.87,,38084.87,620017
12013259,1,4,,35,M,M,UG,0,,,40643.08,,40643.08,628002
12013261,1,5,,52,M,M,UG,0,,,49758.95,,49758.95,606601
12013113,1,5,,40,M,M,UG,0,,,37532.40,,37532.40,639001
12013115,1,5,,29,M,M,POSTGRAD,3,,,110671.02,0,110671.02,602001
12013262,1,4,,50,M,M,UG,0,,,106604.46,,106604.46,534006
12013263,1,4,,57,M,M,UG,0,,,474789.30,,474789.30,606601
12013117,1,5,,40,M,M,UG,0,,,23270.08,16,23270.08,360001
12013264,1,5,,56,M,M,UG,0,,,76447.48,,76447.48,606601
12013265,1,4,,38,M,M,UG,0,,,81440.79,,81440.79,360001
12013118,1,4,,40,M,M,GRAD,0,,,305690.85,,305690.85,440010
12013267,1,4,,56,M,M,UG,0,,,144505.98,,144505.98,440010
12013119,1,4,,45,M,M,UG,0,,,86774.90,,86774.90,524001
12013121,1,5,,29,M,M,GRAD,2,,,136665.96,,136665.96,620017
12013120,1,5,,26,M,S,ENG,0,,,43537.58,,43537.58,628002
12013269,1,4,,38,M,M,UG,0,,,43404.58,,43404.58,395002
12013270,1,5,,37,F,M,UG,0,,,15012.96,,15012.96,0
12013271,1,4,,29,M,M,UG,0,,,45038.87,,45038.87,395002
12013524,1,4,,47,M,M,UG,0,,,48769.59,,48769.59,613009
12013272,1,5,,42,M,M,UG,0,,,37532.40,5,37532.40,395002
12013273,1,4,,50,M,M,GRAD,0,,,108377.16,,108377.17,422007
12013124,1,4,,35,M,M,UG,0,,,72857.01,,72857.01,411005
12013525,1,5,,39,F,M,POSTGRAD,5,,,37532.40,,37532.40,620017
12013274,1,4,,40,M,M,GRAD,0,,,220130.99,,220131.00,440010
12013123,1,5,,48,M,M,UG,0,,,83980.99,,83980.99,639001
12013526,1,4,,32,M,M,UG,3,,,66057.02,,66057.02,602001
12013125,1,5,,39,M,M,UG,0,,,28524.62,4,28524.62,360001
12013126,1,5,,29,M,S,UG,0,,,34679.93,,34679.93,641002
12013127,1,4,,61,M,M,UG,1,,,63349.92,,63349.93,391440
12013275,1,4,,40,M,M,UG,0,,,42636.80,,42636.80,639001
12013277,1,4,,39,F,M,GRAD,0,,,83787.32,,83787.32,530016
12013278,1,4,,52,M,M,GRAD,3,,,130964.53,,130964.54,380015
12013279,1,4,,48,F,M,UG,0,,,57574.69,,57574.69,627005
12013130,1,4,,59,M,M,UG,0,,,76280.84,,76280.84,628002
12013280,1,4,,29,M,M,UG,0,,,95635.05,,95635.05,400070
12013129,1,4,,57,M,M,UG,0,,,80469.45,,80469.45,600017
12013276,1,4,,45,M,M,GRAD,0,,,87300.73,,87300.73,440010
12013281,1,4,,46,M,M,UG,0,,,193333.38,,193333.37,400070
12013519,1,4,,34,M,M,GRAD,0,,,109995.66,,109995.66,603001
12013282,1,4,,32,M,M,UG,0,,,40677.61,,40677.61,360001
12013284,1,4,,40,M,M,UG,0,,,55127.58,,55127.58,612001
12013286,1,4,,42,M,M,GRAD,0,,,262141.51,,262141.51,600017
12013287,1,5,,46,F,M,UG,0,,,71897.06,,71897.06,500034
12013133,1,5,,47,M,M,UG,0,,,79232.39,,79232.39,517501
12013527,1,5,,37,M,M,UG,0,,,48341.72,,48341.72,625010
12013288,1,4,,49,M,M,UG,0,,,55656.04,,55656.04,500034
12013134,1,5,,28,M,S,GRAD,0,,,53890.51,,0.00,560095
12013135,1,4,,38,M,M,UG,0,,,48041.47,,48041.47,395002
12013528,1,4,,75,M,M,POSTGRAD,0,,,232397.33,,232397.34,411005
12013290,1,5,,36,F,M,UG,0,,,1.50,,1.50,0
12013289,1,4,,44,M,M,GRAD,0,,,81670.49,,81670.49,560095
12013137,1,5,,43,M,M,UG,0,,,42976.09,0,42976.09,506009
12013138,1,4,,47,M,M,OTHERS,0,,,1.50,,1.50,624003
12013139,1,4,,27,F,M,UG,0,,,75214.92,,75214.92,395002
12013292,1,5,,35,M,M,GRAD,0,,OTH,54806.30,0,54806.30,506009
12013293,1,4,,26,M,M,UG,0,,,35858.57,,35858.57,380015
12013140,1,5,,24,M,S,UG,0,,,30025.92,0,30025.92,360001
12013260,1,5,,26,M,S,UG,0,,,42036.28,1,42036.28,603001
12013141,1,4,,42,M,M,UG,0,,,39542.63,,39542.63,360001
12013285,1,5,,34,M,M,POSTGRAD,0,,,106662.56,8,106662.56,600053
12013294,1,5,,50,M,M,null,0,,OTH,67433.70,0,67433.70,506009
12013142,1,4,,48,F,M,GRAD,0,,,402047.02,,402047.02,400070
12013295,1,5,,41,M,M,POSTGRAD,0,,,31276.50,0,31276.50,520003
12013529,1,4,,57,M,M,GRAD,0,,,546963.98,,546963.97,400070
12013296,1,5,,32,M,M,null,0,,,56148.46,0,56148.46,506009
12013297,1,5,,28,M,S,OTHERS,0,,CP1,37532.40,0,37532.40,636004
12013298,1,5,,30,M,M,GRAD,0,,AST,88192.12,5,88192.12,518002
12013299,1,4,,43,M,M,UG,0,,,45038.87,,45038.87,641002
12013300,1,4,,55,M,M,UG,0,,,60452.68,,60452.68,628002
12013143,1,4,,36,M,M,UG,0,,,77198.13,,77198.13,641601
12013302,1,4,,26,M,M,UG,0,,,45038.87,,45038.87,641002
12013303,1,4,,53,M,M,UG,0,,,97845.57,,97845.58,600017
12013304,1,5,,40,M,M,PRF,0,,,179092.58,4,179092.58,110001
12013306,1,4,,44,M,M,UG,0,,,49542.76,,49542.76,612001
12013530,1,5,,37,M,M,UG,0,,,52545.35,,52545.35,627005
12013531,1,4,,41,M,M,UG,0,,,124259.25,,124259.25,530016
12013532,1,4,,25,F,M,UG,0,,,1.50,,1.50,0
12013533,1,4,,36,M,M,null,3,,,64916.03,,64916.03,624003
12013790,1,5,,55,M,M,UG,0,,,72014.16,,72014.16,627005
12013144,1,4,,37,M,M,UG,2,,,90077.75,,90077.75,602001
12013308,1,4,,60,M,M,PRF,0,,,456868.59,,456868.58,400070
12013534,1,5,,41,M,M,UG,0,,,60952.61,,60952.61,506009
12013145,1,5,,47,M,M,UG,0,,,106845.72,,106845.72,639001
12013535,1,5,,55,M,M,UG,0,,,36031.10,,36031.10,627005
12013309,1,5,,35,M,M,UG,0,,,22969.83,5,22969.83,395002
12013310,1,5,,27,M,S,UG,0,,,49242.50,5,49242.50,395002
12013148,1,4,,41,M,M,UG,0,,,86360.00,,86360.00,500034
12013147,1,4,,47,M,M,UG,0,,,48041.47,,48041.47,395002
12013149,1,4,,26,M,M,UG,0,,,52859.12,,52859.12,505001
12013150,3,8,,,,,,0,,POSITION,0.00,,0.00,110001
12013536,1,4,,37,M,M,UG,0,,,94581.64,,94581.64,395002
12013312,1,5,,38,M,M,GRAD,0,,,68366.01,0,68366.01,500034
12013313,1,5,,39,M,M,UG,0,,,27023.32,,27023.32,639001
12013151,1,4,,39,M,M,UG,0,,,94618.37,,94618.37,524001
12013315,1,4,,49,M,M,UG,0,,,50860.90,,50860.90,360001
12013316,1,4,,31,M,M,UG,0,,,115419.62,,115419.62,506009
12013317,1,5,,30,M,M,UG,0,,,29065.09,5,29065.09,360001
12013791,4,4,,,,,,0,,,0.00,,0.00,400070
12013314,1,5,,32,M,S,UG,0,,OTH,38946.62,5,38946.62,506009
12013152,1,5,,41,M,M,POSTGRAD,0,,,79193.35,,79193.35,600017
12013318,1,5,,26,M,S,GRAD,0,,,101757.83,,101757.83,0
12013153,1,5,,23,F,S,GRAD,0,,,35594.22,,35594.22,641002
12013320,1,4,,31,M,M,UG,0,,,71255.25,,71255.25,360001
12013538,1,4,,62,M,M,UG,0,,,187233.85,,187233.85,411005
12013321,1,4,,50,F,M,GRAD,0,,,954017.93,,954017.93,600017
12013323,1,4,,46,M,M,GRAD,0,,,1395772.72,,1395772.72,110001
12013324,1,5,,49,M,M,GRAD,0,,,74476.28,0,74476.28,422007
12013325,1,4,,45,M,M,UG,0,,,60051.83,,60051.83,606601
12013154,1,4,,28,M,M,UG,2,,,72111.74,,72111.74,641601
12013326,1,4,,37,M,M,UG,0,,,99911.24,,99911.24,625010
12013327,1,5,,31,M,M,GRAD,0,,,24771.38,,24771.38,641002
12013155,1,5,,33,M,M,GRAD,0,,,43681.70,3,43681.70,360001
12013540,1,4,,29,M,S,UG,0,,,83176.29,,83176.29,500092
12013157,1,5,,50,M,M,GRAD,0,,,68008.70,0,68008.70,400070
12013158,1,4,,44,M,M,UG,0,,,56298.59,,56298.59,380015
12013329,1,5,,55,M,M,UG,0,,,90678.27,33,90678.27,605005
12013160,1,5,,36,M,M,UG,3,,,45038.87,0,45038.87,602001
12013159,1,5,,42,F,M,PRF,0,,,222122.72,,222122.72,411005
12013330,1,5,,54,F,M,GRAD,0,,,130912.99,0,130912.99,400070
12013331,1,4,,34,M,M,UG,0,,,34529.80,,34529.80,380015
12013332,1,4,,37,F,M,UG,0,,,39865.41,,39865.41,500034
12013334,1,5,,40,M,M,null,0,,,39736.30,,39736.30,637001
12013335,1,4,,52,M,M,GRAD,0,,,1251595.78,,1251595.78,600017
12013337,1,5,,28,M,S,UG,1,,,32503.05,0,32503.05,602001
12013336,1,4,,50,M,M,UG,0,,,598376.98,,598376.97,500034
12013319,1,5,,37,M,M,UG,0,,,147942.19,11,147942.19,603001
12013338,4,5,,32,M,M,GRAD,0,,,28899.94,,28899.94,625010
12013341,1,5,,37,M,M,GRAD,0,,,42506.19,0,42506.19,500034
12013340,1,4,,39,M,M,UG,0,,,75341.03,,75341.03,518002
12013163,1,4,,45,M,M,UG,0,,,54046.65,,54046.65,639001
12013342,1,4,,57,M,M,POSTGRAD,0,,,232700.85,,232700.85,422007
12013343,1,4,,32,M,M,UG,0,,,66309.49,,66309.49,411005
12013345,1,5,,30,M,M,UG,0,,,45038.87,3,45038.87,395002
12013346,1,4,,43,F,M,null,0,,,42456.65,,42456.65,637001
12013165,1,5,,47,M,M,UG,0,,,121816.64,,121816.64,506009
12013339,1,5,,38,M,M,GRAD,0,,,40955.35,0,40955.35,635109
12013350,1,4,,31,M,M,UG,6,,,61135.77,,61135.77,380015
12013307,1,5,,41,F,M,UG,0,,,27023.32,,27023.32,641002
12013351,1,5,,56,F,M,GRAD,0,,,69517.50,0,69517.50,624003
12013352,1,4,,38,M,M,UG,0,,,43404.58,,43404.58,395002
12013353,1,5,,45,F,M,UG,0,,,75839.46,2,75839.46,411005
12013347,1,4,,42,M,M,GRAD,0,,,62897.79,,62897.79,411005
12013542,1,4,,38,M,M,UG,0,,,212127.09,,212127.09,530016
12013356,1,4,,50,M,M,UG,0,,,212127.09,,212127.09,530016
12013543,1,4,,42,F,M,GRAD,0,,,73835.35,,73835.35,395002
12013355,1,4,,32,M,M,GRAD,0,,,257546.54,,257546.54,411005
12013360,1,5,,29,M,M,UG,0,,OTH,45754.99,0,45754.99,380015
12013541,1,4,,26,M,S,GRAD,0,,,77473.12,,77473.12,440010
12013362,1,5,,52,M,M,GRAD,0,,,179334.29,0,179334.29,110001
12013358,1,4,,47,M,M,UG,6,,,118967.06,,118967.06,380015
12013544,1,5,,32,M,M,UG,0,,,40534.99,5,40534.99,411005
12013537,1,4,,42,F,M,GRAD,0,,,96082.93,,96082.93,600017
12013354,1,4,,34,M,M,GRAD,0,,,1263460.52,,1263460.52,440010
12013328,1,4,,42,M,M,UG,0,,,53585.00,,53585.00,600017
12013545,1,4,,43,F,M,UG,0,,,22687.09,,22687.09,627005
12013373,1,4,,45,M,M,UG,0,,,72062.20,,72062.20,517501
12013374,1,4,,30,M,M,UG,3,,,56835.94,,56835.94,520003
12013375,1,4,,39,M,S,UG,0,,,65451.24,,65451.24,500050
12013376,1,5,,27,M,M,GRAD,0,,,88702.56,,88702.56,622001
12013311,1,4,,26,M,M,UG,3,,,75313.75,,75313.75,520003
12013361,1,4,,46,F,M,UG,2,,,75533.94,,75533.94,520003
12013377,1,4,,41,M,M,UG,0,,,97676.56,,97676.56,524001
12013378,1,5,,38,M,M,POSTGRAD,0,,,79262.41,7,79262.41,520003
12013380,1,4,,27,M,M,UG,0,,,80232.63,,80232.63,500034
12013383,1,4,,27,M,M,GRAD,0,,,146328.30,,146328.30,400070
12013348,1,4,,43,M,M,UG,0,,,94622.92,,94622.92,440010
12013379,1,4,,35,F,M,UG,0,,,74083.95,,74083.95,500034
12013796,1,5,,47,M,M,UG,0,,,84823.21,11,84823.21,500050
12013547,1,6,,38,F,S,PRF,0,,,60084.11,,60084.11,560095
12013384,1,5,,34,M,M,UG,0,,OTH,27023.32,7,27023.32,380015
12013548,1,4,,42,M,M,UG,3,,,174530.89,,174530.89,380015
12013386,1,4,,27,M,S,UG,0,,,93548.14,,93548.14,500034
12013385,1,4,,58,M,M,GRAD,0,,,1376065.33,,1376065.34,400070
12013387,1,5,,54,F,M,UG,0,,,97426.59,0,97426.59,391440
12013388,1,5,,30,M,M,UG,0,,,40225.72,0,40225.72,500034
12013389,1,4,,53,M,M,UG,2,,,91597.06,,91597.06,500092
12013390,1,4,,61,M,M,GRAD,0,,,12761014.30,,12761014.30,400070
12013392,1,4,,26,M,S,GRAD,0,,,27323.58,,27323.58,524001
12013393,1,5,,33,M,M,GRAD,0,,,61851.89,9,61851.89,395002
12013394,1,4,,42,M,M,UG,0,,,57007.95,,57007.95,380015
12013395,1,5,,29,M,M,UG,0,,,25765.24,5,25765.24,360001
12013550,1,5,,28,M,S,UG,0,,,63635.43,7,63635.43,500050
12013396,1,4,,30,M,M,UG,0,,,45038.87,,45038.87,395002
12013551,1,4,,34,M,M,GRAD,0,,,92515.85,,92515.85,518002
12013398,1,4,,33,M,M,UG,0,,,59075.99,,59075.99,360001
12013391,1,4,,63,M,M,GRAD,0,,,1535975.73,,1535975.73,440010
12013399,1,4,,51,M,M,UG,0,,,102988.89,,102988.89,606601
12013400,1,5,,29,M,S,UG,0,,,30025.92,5,30025.92,603001
12013552,1,4,,39,M,M,UG,0,,,123721.79,,123721.79,641601
12013401,1,4,,38,M,M,UG,0,,,110238.65,,110238.65,606601
12013402,1,4,,37,M,M,UG,0,,,125481.31,,125481.31,500050
